long,lat,disturb,rainann,soildepth,soilfert,tempann,topo,easting,northing,plot,Species,pres.abs,id
153.3438,-29.2794,1,1572,1330,1,192,1,-49894.2730985837,6747756.46707972,293,Saltuarius swaini,1,2344
152.7414,-28.9348,2,1190,1120,2,175,15,-110619.113371872,6783061.59249324,227,Saltuarius swaini,0,1816
153.1205,-28.4367,3,2636,1179,4,139,6,-76296.1989038548,6840308.40108151,83,Coeranoscincus reticulatus,0,659
152.9143,-28.379,1,1468,980,2,171,-4,-96873.8172938199,6845709.6799799,39,Eulamprus murrayi,0,309
152.9753,-29.3304,3,1228,1129,2,188,2,-85494.1537825839,6740293.79231895,304,Coeranoscincus reticulatus,0,2427
153.399,-29.1781,1,1654,1330,1,192,1,-45057.5601490686,6759267.38320158,268,Ophioscincus truncatus,0,2142
151.5675,-31.5296,3,1078,1029,2,117,0,-206501.998418358,6487655.74831188,569,Eulamprus murrayi,0,4549
152.3238,-28.7835,2,1148,1039,2,165,3,-152408.241373254,6797645.26465756,191,Coeranoscincus reticulatus,1,1523
153.5377,-28.5549,3,1806,1179,2,198,-5,-34733.497415081,6829118.26913623,152,Egernia mcpheei,0,1212
152.1182,-31.4317,1,1262,1070,2,138,-10,-154721.924736901,6501987.55585139,562,Saltuarius swaini,0,4496
153.399,-29.1781,1,1654,1330,1,192,1,-45057.5601490686,6759267.38320158,268,Cacophis kreftii,0,2137
153.19,-28.4637,3,1508,1169,2,186,-12,-69325.6308353315,6837641.52514164,95,Cacophis kreftii,0,753
151.4622,-32.1634,3,1564,1090,3,145,1,-211613.384340048,6416445.23828686,630,Coeranoscincus reticulatus,0,5035
152.4384,-29.1902,2,1364,949,2,161,4,-138662.133134427,6753055.94073027,271,Pseudechis porphyricaus,0,2167
152.1868,-31.5278,3,1188,1100,2,150,-8,-147514.582133368,6491711.64732987,568,Saltuarius swaini,0,4544
151.6038,-31.3568,3,1216,1080,4,101,-1,-204344.653545143,6507116.16956193,558,Ophioscincus truncatus,0,4462
152.2638,-30.5647,3,1412,1139,2,123,3,-146704.434371486,6599250.92416362,486,Eulamprus murrayi,0,3885
152.9694,-28.3393,1,1248,959,2,171,-11,-91680.038889184,6850394.32216912,18,Ophioscincus truncatus,0,142
151.5197,-32.1479,1,1628,1149,3,162,-18,-206292.11036918,6418551.58188845,626,Eulamprus murrayi,0,5005
151.5281,-32.157,3,1586,1159,3,165,-10,-205426.35557409,6417594.67751035,628,Cacophis kreftii,0,5017
152.4793,-30.0387,1,1054,980,2,156,19,-129343.885517464,6658950.34913499,431,Ophioscincus truncatus,0,3446
152.1805,-31.5242,2,1194,1059,2,149,-33,-148139.640492316,6492074.43180975,566,Cacophis kreftii,0,4521
152.7185,-30.5412,3,1636,1129,2,185,-21,-103109.493341144,6604400.61726949,477,Cacophis kreftii,0,3809
152.7445,-28.5051,2,1376,1049,2,173,-11,-112831.744333792,6830836.54025889,130,Saltuarius swaini,0,1040
153.6123,-28.7152,1,1778,1110,2,193,9,-26614.0603685924,6811648.67695057,175,Saltuarius swaini,0,1400
151.8786,-31.4046,3,1204,1019,2,125,22,-177766.190067618,6503538.38847604,560,Saltuarius swaini,0,4480
152.5449,-28.3566,3,1078,1000,2,164,17,-133319.854045549,6846303.36023727,25,Ophioscincus truncatus,0,198
151.9738,-29.9798,1,912,1039,1,128,-2,-178654.150282374,6662593.67423277,415,Ophioscincus truncatus,0,3318
153.3783,-29.1403,3,1566,1110,2,193,-3,-47276.750227819,6763369.40347618,255,Saltuarius swaini,0,2040
153.0286,-28.4133,1,1666,1080,4,167,-3,-85451.3008855928,6842462.36028904,75,Saltuarius swaini,0,600
152.0381,-29.7565,1,788,939,1,151,-6,-173938.397439711,6687810.96261528,377,Pseudechis porphyricaus,0,3015
153.3581,-29.2469,1,1590,1350,1,192,-2,-48676.0066271106,6751433.87966314,282,Pseudechis porphyricaus,0,2255
151.4622,-32.1634,3,1564,1090,3,145,1,-211613.384340048,6416445.23828686,630,Pseudechis porphyricaus,0,5039
153.3088,-28.5791,1,1996,1190,5,183,-12,-57053.0800449767,6825382.32654951,161,Coeranoscincus reticulatus,0,1283
152.7559,-28.8987,2,1116,1080,2,183,-9,-109413.705304275,6787148.98376259,217,Saltuarius swaini,0,1736
152.7425,-28.4979,2,1458,1049,2,170,-18,-113069.978206809,6831626.51450922,127,Eulamprus murrayi,0,1013
152.3993,-28.4734,1,1106,1070,4,155,7,-146924.263703885,6832538.43479643,100,Coeranoscincus reticulatus,1,795
153.2818,-28.404,1,2008,1100,4,166,0,-60629.7662982834,6844706.93792291,62,Pseudechis porphyricaus,0,495
153.5549,-28.3111,3,1736,1360,1,200,0,-34275.8254670192,6856271.07240226,14,Eulamprus murrayi,0,109
153.2211,-29.6389,3,1550,1080,2,186,-5,-59856.2649333202,6707233.72725709,344,Cacophis kreftii,0,2745
152.7377,-28.7886,2,1486,1100,5,164,14,-111841.623750466,6799291.78871934,196,Saltuarius swaini,0,1568
152.3498,-32.025,3,1162,1059,2,170,8,-128597.377430888,6437394.65338659,609,Ophioscincus truncatus,1,4870
151.7683,-32.1145,1,1648,1000,2,122,21,-183014.821873435,6423882.9738748,617,Egernia mcpheei,0,4932
152.7377,-28.803,3,1462,1120,5,163,17,-111757.020588895,6797691.29771726,198,Pseudechis porphyricaus,0,1583
153.1515,-30.0757,3,1558,1149,2,186,4,-64136.2703795548,6658365.65138053,441,Pseudechis porphyricaus,0,3527
153.5798,-28.7695,2,1692,1360,1,197,0,-29520.6964365395,6805473.74302288,183,Ophioscincus truncatus,0,1462
153.3888,-29.18,1,1648,1330,1,191,13,-46041.7303786136,6759008.75778434,269,Ophioscincus truncatus,0,2150
153.2818,-28.404,1,2008,1100,4,166,0,-60629.7662982834,6844706.93792291,62,Cacophis kreftii,0,489
153.0265,-28.4151,2,1634,1039,5,168,28,-85647.642077096,6842252.08566301,78,Calyptotis scutirostrum,0,618
151.9449,-32.605,2,1150,1059,2,173,14,-162684.694435925,6370448.58724721,639,Ophioscincus truncatus,0,5110
152.069,-29.7675,3,1102,990,2,123,9,-170865.876472701,6686768.90383481,378,Cacophis kreftii,0,3017
151.9258,-30.0065,2,882,1029,1,129,-7,-183117.979709587,6659336.48582204,421,Coeranoscincus reticulatus,0,3363
152.7957,-28.4818,3,1582,1000,5,161,18,-107939.362066608,6833687.97632912,112,Pseudechis porphyricaus,0,895
153.3129,-28.5664,2,2138,1149,5,181,21,-56718.2495163478,6826812.23539331,154,Saltuarius swaini,0,1232
152.0685,-30.9279,1,1004,1000,2,125,-1,-162987.288966321,6557714.06827964,521,Ophioscincus truncatus,0,4166
152.7415,-28.9059,4,1202,970,2,171,12,-110779.695476226,6786274.18349996,218,Eulamprus murrayi,0,1741
153.0803,-29.3376,3,1314,1080,1,180,13,-75230.2145233742,6740017.73560779,307,Ophioscincus truncatus,0,2454
152.3218,-30.6155,3,1718,1019,2,127,-4,-140787.33934264,6593936.55780868,489,Cacophis kreftii,0,3905
153.0332,-30.0903,3,1630,1100,2,172,-4,-75482.7342681714,6656150.62793258,445,Cacophis kreftii,0,3553
152.3681,-29.2495,3,1556,980,2,141,39,-145146.444137857,6746075.74556932,288,Saltuarius swaini,0,2304
151.4351,-32.136,3,1796,1059,5,122,-4,-214393.695356968,6419312.91607873,620,Ophioscincus truncatus,0,4958
153.0519,-30.1173,3,1622,1049,2,177,-2,-73519.1463872662,6653245.23330371,455,Calyptotis scutirostrum,0,3634
153.2314,-29.6388,3,1570,1090,2,185,8,-58857.2283117066,6707294.82173489,345,Coeranoscincus reticulatus,0,2755
152.1779,-29.604,3,1344,1039,1,133,-4,-161376.946447364,6705583.70147014,337,Egernia mcpheei,0,2692
152.1378,-29.2211,2,1224,1070,2,132,-6,-167790.842175416,6747935.89543231,276,Ophioscincus truncatus,0,2206
153.0612,-28.3754,3,1840,1159,4,150,5,-82457.1148099198,6846832.38370436,32,Egernia mcpheei,0,252
152.7711,-28.4998,2,1536,959,2,167,-42,-110250.872026258,6831561.92472725,128,Calyptotis scutirostrum,0,1018
153.1102,-28.3952,3,2286,1159,4,148,-11,-77534.0953293714,6844869.58424543,51,Egernia mcpheei,0,404
152.7619,-28.9384,3,1184,1009,2,178,10,-108593.63854256,6782767.65906175,228,Cacophis kreftii,0,1817
152.3013,-28.7726,2,1132,1000,2,162,2,-154680.904774922,6798732.86570032,185,Egernia mcpheei,0,1476
152.4137,-31.9639,3,1094,1039,2,170,-4,-122961.147064838,6444559.2200686,606,Ophioscincus truncatus,0,4846
152.2392,-31.5624,3,1258,1039,2,142,4,-142285.41340836,6488175.21678575,574,Eulamprus murrayi,0,4589
153.3602,-29.2487,1,1592,1350,1,192,0,-48461.7870327051,6751243.81170851,286,Calyptotis scutirostrum,0,2282
152.1664,-29.2429,3,1226,1100,2,138,-13,-164858.804226668,6745675.09778865,281,Cacophis kreftii,0,2241
152.4814,-30.0333,1,1128,1009,2,152,8,-129175.102129971,6659562.28135255,430,Calyptotis scutirostrum,0,3434
153.5798,-28.7731,2,1688,1350,1,197,0,-29502.4373697368,6805073.94284487,186,Ophioscincus truncatus,0,1486
153.2759,-28.5232,3,2506,1019,4,158,3,-60576.6608829403,6831437.80904093,135,Saltuarius swaini,0,1080
152.1775,-29.6618,2,1486,1090,2,126,-2,-161035.564347702,6699153.69712086,350,Ophioscincus truncatus,0,2798
153.5921,-28.7695,2,1676,1350,1,197,0,-28317.1316235074,6805528.64452115,184,Egernia mcpheei,0,1468
152.3619,-30.558,1,1774,1049,2,116,19,-137309.897451977,6600558.58922301,484,Calyptotis scutirostrum,0,3866
152.9674,-28.3411,1,1218,1009,5,171,6,-91866.6308808398,6850184.44292602,21,Coeranoscincus reticulatus,0,163
153.2192,-29.7129,2,1390,1120,2,186,4,-59628.5956885422,6699003.68133743,366,Egernia mcpheei,0,2924
152.1921,-28.8586,3,1178,1070,1,139,3,-164829.821681687,6788558.93776823,211,Ophioscincus truncatus,0,1686
153.4275,-29.0914,1,1490,1330,1,193,3,-42736.9260770733,6769029.74166907,245,Pseudechis porphyricaus,0,1959
152.6206,-30.5247,3,2234,970,2,160,48,-112632.133917882,6605703.6317525,474,Coeranoscincus reticulatus,0,3787
152.3296,-29.15,2,1140,939,1,161,15,-149531.814001847,6756925.32438673,261,Eulamprus murrayi,0,2085
153.2797,-28.3986,1,2010,1039,4,167,3,-60864.6156634532,6845296.97560224,56,Eulamprus murrayi,0,445
153.1777,-28.4583,3,1578,1129,2,185,-5,-70562.3455337335,6838182.8228656,88,Ophioscincus truncatus,0,702
152.7564,-31.2324,3,1332,1110,2,180,-5,-95149.1562671253,6527786.53251694,549,Saltuarius swaini,0,4392
153.1348,-28.4584,1,2766,1090,4,135,17,-74773.8673977553,6837966.27869304,89,Pseudechis porphyricaus,0,711
152.2606,-29.0269,3,1264,1100,1,138,-1,-157053.44484427,6770228.31904544,235,Cacophis kreftii,0,1873
152.3993,-28.4824,1,1102,1049,4,156,17,-146869.047423431,6831537.755626,111,Egernia mcpheei,1,884
152.0628,-29.5455,2,1102,1009,2,131,14,-172954.026456263,6711423.30484984,321,Eulamprus murrayi,0,2565
153.4275,-29.0932,2,1492,1330,1,194,-1,-42727.4414379179,6768829.81362177,246,Coeranoscincus reticulatus,0,1963
153.0919,-28.3862,3,2092,1169,4,148,-4,-79381.2357397435,6845781.19738334,47,Pseudechis porphyricaus,0,375
152.0487,-30.8123,1,972,1009,2,129,9,-165689.805454172,6570451.31009027,498,Coeranoscincus reticulatus,0,3979
152.2634,-28.915,2,1152,1059,2,157,27,-157491.757049911,6782687.30974027,221,Cacophis kreftii,0,1761
153.6081,-28.7008,2,1816,1370,1,197,-2,-27097.7448967228,6813229.19629307,171,Ophioscincus truncatus,0,1366
151.454,-32.1471,2,1764,990,2,129,25,-212517.326831474,6418204.13745066,624,Calyptotis scutirostrum,0,4986
151.6048,-31.853,3,1298,1059,2,112,10,-200494.054733227,6451918.49551821,590,Ophioscincus truncatus,0,4718
152.4243,-31.964,3,1116,1059,2,170,-9,-121955.930271603,6444609.45767719,607,Calyptotis scutirostrum,0,4850
152.7135,-28.6278,2,1426,1149,2,168,-14,-115156.930903262,6817038.96223258,167,Saltuarius swaini,0,1336
152.5527,-31.2301,3,1446,1009,2,178,20,-114618.583125146,6526920.3857884,548,Eulamprus murrayi,0,4381
152.1295,-32.4765,3,1480,1049,2,168,18,-146235.887072786,6385879.863846,631,Calyptotis scutirostrum,0,5042
152.1281,-30.8165,1,768,930,2,178,-25,-158039.743416573,6570457.49710471,500,Coeranoscincus reticulatus,0,3995
153.0347,-28.4079,1,1728,1129,4,164,-6,-84881.8823593461,6843092.18042196,65,Coeranoscincus reticulatus,0,515
153.5377,-28.5513,2,1810,1370,1,198,-1,-34751.7720567721,6829518.08321835,151,Pseudechis porphyricaus,0,1207
152.6206,-30.5157,3,1846,1100,2,179,-18,-112688.935976116,6606703.99600922,470,Ophioscincus truncatus,1,3758
152.4188,-30.1034,3,1262,970,2,122,31,-134779.996572383,6651420.87222455,447,Saltuarius swaini,0,3576
152.3367,-31.1877,1,2208,1139,2,119,-5,-135537.557228227,6530404.91334178,536,Calyptotis scutirostrum,0,4282
152.7185,-30.5358,3,1730,1070,2,180,33,-103143.062343384,6605000.78050746,476,Saltuarius swaini,0,3808
153.5502,-28.1974,3,1676,1350,1,200,-1,-35308.0704721359,6868877.44698887,5,Coeranoscincus reticulatus,0,35
152.8783,-31.1406,2,1398,1139,2,181,0,-84075.2993565759,6538641.53013894,527,Pseudechis porphyricaus,0,4215
152.1281,-30.8165,1,768,930,2,178,-25,-158039.743416573,6570457.49710471,500,Saltuarius swaini,0,4000
152.3635,-29.6556,1,1334,1049,2,167,-24,-143011.710533413,6700897.88663199,348,Eulamprus murrayi,0,2781
152.4898,-30.0261,1,1282,1029,2,137,1,-128408.296244871,6660409.13008774,427,Saltuarius swaini,0,3416
152.272,-30.8571,2,1596,1139,2,126,-1,-143956.626094444,6566786.96105793,505,Pseudechis porphyricaus,0,4039
152.5749,-29.9903,3,1198,1029,2,159,9,-120400.614230231,6664855.59627825,418,Pseudechis porphyricaus,0,3343
153.2821,-28.5304,1,2314,1029,2,158,63,-59930.1265788042,6830667.09207023,137,Calyptotis scutirostrum,0,1090
152.4814,-30.0333,1,1128,1009,2,152,8,-129175.102129971,6659562.28135255,430,Saltuarius swaini,0,3440
153.5609,-28.302,2,1738,1370,1,200,0,-33731.7544986707,6857308.33389593,12,Calyptotis scutirostrum,0,90
153.3561,-29.2487,1,1590,1350,1,192,-1,-48861.1833204548,6751224.53286015,284,Egernia mcpheei,0,2268
152.294,-28.9512,3,1316,1080,2,154,-10,-154268.894705046,6778832.59399199,232,Ophioscincus truncatus,0,1854
151.9258,-30.0065,2,882,1029,1,129,-7,-183117.979709587,6659336.48582204,421,Calyptotis scutirostrum,0,3362
152.9674,-28.3411,1,1218,1009,5,171,6,-91866.6308808398,6850184.44292602,21,Cacophis kreftii,0,161
151.4815,-32.1528,3,1460,1120,3,162,19,-209869.653554488,6417753.10858555,627,Coeranoscincus reticulatus,0,5011
153.2978,-29.7217,1,1512,1299,1,186,6,-51958.1449948344,6698406.00349235,372,Pseudechis porphyricaus,0,2975
153.3088,-28.5791,1,1996,1190,5,183,-12,-57053.0800449767,6825382.32654951,161,Calyptotis scutirostrum,0,1282
153.5356,-28.5422,4,1810,1360,1,198,0,-35003.9025977263,6830519.3124224,144,Saltuarius swaini,0,1152
152.872,-31.1532,2,1390,1129,2,181,0,-84599.699878183,6537207.94861196,529,Saltuarius swaini,0,4232
153.399,-29.1781,1,1654,1330,1,192,1,-45057.5601490686,6759267.38320158,268,Calyptotis scutirostrum,0,2138
152.3819,-31.6534,3,1646,1149,2,169,-12,-128085.852969767,6478892.68147855,586,Cacophis kreftii,0,4681
152.4324,-32.029,3,1142,1100,2,170,-4,-120747.505305778,6437430.65126614,611,Eulamprus murrayi,0,4885
153.1679,-29.9458,4,1346,1120,2,187,5,-63288.9187814718,6672878.38915163,399,Egernia mcpheei,0,3188
152.1073,-30.8073,1,824,920,2,167,-33,-160099.441241579,6571357.13800851,494,Calyptotis scutirostrum,0,3946
151.4815,-32.1528,3,1460,1120,3,162,19,-209869.653554488,6417753.10858555,627,Calyptotis scutirostrum,0,5010
152.1924,-29.6023,3,1324,1000,1,138,20,-159978.967742736,6705855.943011,335,Calyptotis scutirostrum,0,2674
153.5548,-28.3039,2,1746,1370,1,200,0,-34321.800023131,6857070.2411377,13,Eulamprus murrayi,0,101
152.7476,-28.9131,4,1214,1039,2,171,15,-110140.731442662,6785505.55962449,220,Cacophis kreftii,0,1753
153.1205,-28.4367,3,2636,1179,4,139,6,-76296.1989038548,6840308.40108151,83,Cacophis kreftii,0,657
152.1513,-29.3295,3,1408,1080,2,129,13,-165765.727104269,6735957.84852859,302,Coeranoscincus reticulatus,1,2411
152.2911,-28.7653,2,1242,1009,2,155,-1,-155726.191227112,6799488.07056547,182,Cacophis kreftii,0,1449
152.1177,-30.8092,1,774,939,2,177,-40,-159088.103979518,6571207.61064932,496,Eulamprus murrayi,0,3965
151.1826,-31.283,3,922,980,2,132,-9,-245153.452723016,6512535.18994421,552,Coeranoscincus reticulatus,0,4411
152.872,-31.1532,2,1390,1129,2,181,0,-84599.699878183,6537207.94861196,529,Coeranoscincus reticulatus,0,4227
153.0633,-28.3736,3,1816,1149,4,148,7,-82260.6312826395,6847042.58183356,28,Pseudechis porphyricaus,0,223
152.3892,-30.5202,1,2092,1139,4,107,19,-134930.718085458,6604916.14739508,471,Coeranoscincus reticulatus,0,3763
153.3005,-28.5412,1,3150,1149,4,152,45,-58067.8332822076,6829553.57641624,143,Ophioscincus truncatus,0,1142
153.2903,-28.5466,2,2720,1110,4,157,-7,-59039.7148912014,6828905.9612443,148,Cacophis kreftii,0,1177
152.4188,-30.1034,3,1262,970,2,122,31,-134779.996572383,6651420.87222455,447,Egernia mcpheei,0,3572
152.0487,-30.8123,1,972,1009,2,129,9,-165689.805454172,6570451.31009027,498,Eulamprus murrayi,0,3981
152.5611,-31.2247,2,1602,949,2,176,16,-113851.368029312,6527567.60057088,546,Saltuarius swaini,0,4368
152.364,-29.2494,3,1532,959,2,146,-18,-145546.857860841,6746064.14424616,287,Egernia mcpheei,0,2292
152.5315,-29.9613,1,1068,910,2,173,-4,-124782.821282842,6667842.13199573,409,Egernia mcpheei,0,3268
152.2214,-29.8569,1,1222,1009,2,132,8,-155491.800481761,6677710.22432967,389,Cacophis kreftii,0,3105
152.1734,-29.6545,2,1494,1019,2,127,-2,-161481.870850756,6699941.91722852,347,Calyptotis scutirostrum,0,2770
151.5197,-32.1479,1,1628,1149,3,162,-18,-206292.11036918,6418551.58188845,626,Coeranoscincus reticulatus,0,5003
152.1921,-28.8586,3,1178,1070,1,139,3,-164829.821681687,6788558.93776823,211,Pseudechis porphyricaus,0,1687
153.5377,-28.5549,3,1806,1179,2,198,-5,-34733.497415081,6829118.26913623,152,Ophioscincus truncatus,0,1214
152.1924,-29.6023,3,1324,1000,1,138,20,-159978.967742736,6705855.943011,335,Eulamprus murrayi,0,2677
152.1843,-28.808,2,1170,930,1,143,23,-165917.840413128,6794142.17633504,200,Eulamprus murrayi,0,1597
153.0701,-29.352,3,1340,1090,2,179,13,-76141.7762099772,6738367.29305332,312,Pseudechis porphyricaus,0,2495
152.6526,-28.4923,2,1388,1049,2,160,9,-121930.447488692,6831783.7962185,122,Coeranoscincus reticulatus,1,971
152.3871,-30.5238,1,2020,1169,4,107,13,-135109.280717108,6604504.0129809,472,Calyptotis scutirostrum,0,3770
152.9671,-29.1625,3,988,1059,1,193,0,-87255.9589603462,6758909.31209699,264,Calyptotis scutirostrum,0,2106
152.3288,-28.9641,2,1412,1009,2,139,12,-150784.191440288,6777591.42724006,234,Cacophis kreftii,0,1865
152.3168,-29.5398,1,2264,1220,1,134,-5,-148292.184928335,6713511.65026774,320,Egernia mcpheei,0,2556
152.0628,-30.8593,3,716,910,2,163,38,-164010.369539982,6565308.88224626,506,Pseudechis porphyricaus,0,4047
152.7376,-28.8409,3,1182,1070,2,178,2,-111543.951324666,6793478.37953304,206,Pseudechis porphyricaus,0,1647
152.2085,-29.9255,1,1048,1080,2,135,-4,-156289.421979757,6670007.80018539,395,Egernia mcpheei,0,3156
152.671,-28.4815,2,1432,1090,2,162,-9,-120187.064173686,6833080.00728643,109,Eulamprus murrayi,0,869
152.5683,-30.095,3,1374,1039,2,143,3,-120382.384748804,6653181.25500076,446,Saltuarius swaini,0,3568
152.4014,-28.4752,1,1110,1029,4,155,-2,-146706.908325374,6832349.6802377,102,Calyptotis scutirostrum,1,810
152.3105,-29.547,1,2226,1210,1,133,21,-148858.437557277,6712675.66874389,322,Pseudechis porphyricaus,0,2575
152.1843,-28.808,2,1170,930,1,143,23,-165917.840413128,6794142.17633504,200,Ophioscincus truncatus,0,1598
152.9506,-29.334,3,1242,1100,2,187,4,-87878.4440584808,6739769.15961877,305,Coeranoscincus reticulatus,0,2435
152.1239,-30.811,1,776,959,2,179,-15,-158480.631308344,6571044.2194357,497,Ophioscincus truncatus,0,3974
152.7185,-30.5412,3,1636,1129,2,185,-21,-103109.493341144,6604400.61726949,477,Calyptotis scutirostrum,0,3810
152.4114,-29.589,3,2080,1169,2,132,17,-138782.88664242,6708569.21919172,331,Saltuarius swaini,0,2648
152.3482,-29.4678,1,2034,1059,1,140,-23,-145699.000835591,6721693.0664676,314,Cacophis kreftii,0,2505
153.0551,-28.3989,2,1930,1110,4,153,15,-82927.2919463241,6844191.63557774,54,Saltuarius swaini,0,432
152.3805,-29.2405,1,1528,1000,2,144,14,-143994.09454351,6747145.03374097,278,Cacophis kreftii,0,2217
153.0714,-28.3826,1,1884,1179,4,154,-19,-81415.2757733497,6846081.91396727,44,Eulamprus murrayi,0,349
152.7377,-28.785,2,1496,1039,5,165,11,-111862.768502251,6799691.91157671,192,Eulamprus murrayi,0,1533
152.1953,-31.5261,2,1206,1049,2,144,-17,-146716.822931648,6491951.21913417,567,Calyptotis scutirostrum,0,4530
153.3784,-29.1529,2,1622,1120,2,192,-15,-47199.9003217968,6761970.31217762,262,Calyptotis scutirostrum,0,2090
152.0646,-30.8918,3,920,829,2,139,39,-163612.050681982,6561705.35086779,511,Pseudechis porphyricaus,0,4087
152.5229,-28.2644,3,1402,1090,4,160,10,-136035.289036256,6856436.98532356,11,Eulamprus murrayi,0,85
153.0551,-28.3989,2,1930,1110,4,153,15,-82927.2919463241,6844191.63557774,54,Calyptotis scutirostrum,1,426
153.2749,-29.6821,3,1504,1149,2,188,0,-54397.1023715114,6702694.88150925,354,Saltuarius swaini,0,2832
152.3238,-28.7835,2,1148,1039,2,165,3,-152408.241373254,6797645.26465756,191,Ophioscincus truncatus,0,1526
153.0204,-28.4115,2,1474,1129,5,175,-8,-86266.8240696947,6842622.24288955,73,Cacophis kreftii,0,577
153.5356,-28.5441,3,1810,1360,1,198,0,-34994.2569791634,6830308.29905931,146,Ophioscincus truncatus,0,1166
152.5147,-28.2608,3,1474,1080,2,159,-10,-136863.959527277,6856793.78799094,10,Coeranoscincus reticulatus,0,75
153.1329,-30.1137,3,1604,1139,2,184,20,-65715.9824501461,6654051.42508003,453,Egernia mcpheei,0,3620
152.6361,-29.7107,2,1124,970,2,182,8,-116204.252619302,6696265.62723184,363,Coeranoscincus reticulatus,0,2899
